Name,Brand,Category,Price,Rating,Ingredients,Description,price_category,dry_skin_compatibility,oily_skin_compatibility,sensitive_skin_compatibility,combination_skin_compatibility,normal_skin_compatibility
Laneige Cleanser Buy,Laneige,Cleanser,59.91,3.7,Charcoal Clay Zinc Vitamin E Witch Hazel Retinol Kaolin,A nourishing and mattifying cleanser enriched with Charcoal and Clay,premium,0.0,1.0,0.0,0.5,0.5
Tatcha Cleanser Item,Tatcha,Cleanser,62.6,4.6,Glycolic Acid Ceramides Niacinamide Zinc Calendula Retinol Salicylic Acid,A hydrating and brightening cleanser enriched with Glycolic Acid and Ceramides,premium,0.5,1.0,0.5,0.5,0.0
Laneige Blush Hotel,Laneige,Blush,28.36,4.2,Glycerin Tea Tree Oil Retinol Glycolic Acid Niacinamide Witch Hazel,A anti aging and calming blush enriched with Glycerin and Tea Tree Oil,affordable,0.5,1.0,0.0,1.0,0.0
Maybelline Lipstick Much,Maybelline,Lipstick,33.47,4.2,Ceramides Squalane Argan Oil Glycerin Vitamin E,A hydrating and soothing lipstick enriched with Ceramides and Squalane,affordable,1.0,0.0,0.0,1.0,0.5
Fenty Beauty Mask Career,Fenty Beauty,Mask,66.68,4.9,Aloe Vera Aloe Vera Squalane Ceramides Hyaluronic Acid Jojoba Oil,A calming and hydrating mask enriched with Aloe Vera and Aloe Vera,premium,1.0,0.0,0.5,1.0,0.5
Glossier Moisturizer Which,Glossier,Moisturizer,25.86,4.3,Kaolin Charcoal Witch Hazel Salicylic Acid Glycolic Acid,A soothing and hydrating moisturizer enriched with Kaolin and Charcoal,budget,0.0,1.0,0.0,0.0,0.0
Maybelline Cleanser Manager,Maybelline,Cleanser,86.04,3.4,Chamomile Hyaluronic Acid Tea Tree Oil Green Tea Allantoin Oatmeal,A revitalizing and brightening cleanser enriched with Chamomile and Hyaluronic Acid,luxury,0.5,0.5,1.0,0.5,0.0
Rare Beauty Serum Chance,Rare Beauty,Serum,65.1,3.1,Glycerin Panthenol Bisabolol,A pore minimizing and hydrating serum enriched with Glycerin and Panthenol,premium,0.5,0.0,0.0,0.5,0.0
L Oreal Eyeshadow Difference,L Oreal,Eyeshadow,58.4,4.1,Zinc Glycolic Acid Niacinamide Kaolin Witch Hazel Salicylic Acid,A pore minimizing and hydrating eyeshadow enriched with Zinc and Glycolic Acid,premium,0.0,1.0,0.0,0.5,0.0
Glossier Cleanser Feeling,Glossier,Cleanser,51.51,3.3,Zinc Green Tea Kaolin Glycolic Acid Calendula,A soothing and calming cleanser enriched with Zinc and Green Tea,premium,0.0,0.5,1.0,0.0,0.0
Fenty Beauty Blush Design,Fenty Beauty,Blush,60.55,4.0,Ceramides Green Tea Vitamin E Kaolin Hyaluronic Acid,A soothing and mattifying blush enriched with Ceramides and Green Tea,premium,1.0,0.0,0.5,1.0,0.5
Neutrogena Blush Compare,Neutrogena,Blush,21.04,3.8,Coenzyme Q10 Vitamin C Peptides Vitamin E Niacinamide,A soothing and clarifying blush enriched with Coenzyme Q10 and Vitamin C,budget,0.0,0.5,0.0,1.0,1.0
Neutrogena Sunscreen Poor,Neutrogena,Sunscreen,60.77,4.9,Shea Butter Chamomile Centella Asiatica Antioxidants Green Tea,A nourishing and clarifying sunscreen enriched with Shea Butter and Chamomile,premium,0.5,0.0,1.0,0.0,0.5
Clinique Cleanser Senior,Clinique,Cleanser,31.73,4.9,Madecassoside Panthenol Allantoin Green Tea Calendula Oatmeal,A revitalizing and mattifying cleanser enriched with Madecassoside and Panthenol,affordable,0.0,0.0,1.0,0.0,0.0
Glossier Eyeshadow Color,Glossier,Eyeshadow,6.9,3.1,Bisabolol Oatmeal Madecassoside Hyaluronic Acid Chamomile Panthenol Kaolin Green Tea,A clarifying and brightening eyeshadow enriched with Bisabolol and Oatmeal,budget,0.5,0.0,1.0,0.5,0.0
Glossier Cleanser Guy,Glossier,Cleanser,43.79,3.7,Allantoin Aloe Vera Argan Oil Aloe Vera Bisabolol Oatmeal Panthenol,A brightening and clarifying cleanser enriched with Allantoin and Aloe Vera,affordable,0.5,0.0,1.0,0.5,0.5
Tatcha Blush Development,Tatcha,Blush,72.41,3.7,Hyaluronic Acid Ceramides Vitamin C Jojoba Oil,A anti aging and clarifying blush enriched with Hyaluronic Acid and Ceramides,luxury,1.0,0.0,0.0,1.0,0.5
Tatcha Blush Its,Tatcha,Blush,42.73,3.4,Squalane Niacinamide Witch Hazel Aloe Vera,A soothing and revitalizing blush enriched with Squalane and Niacinamide,affordable,1.0,1.0,0.5,1.0,0.5
Fenty Beauty Foundation Late,Fenty Beauty,Foundation,25.96,4.6,Aloe Vera Calendula Bisabolol Allantoin Madecassoside Oatmeal,A pore minimizing and clarifying foundation enriched with Aloe Vera and Calendula,budget,0.5,0.0,1.0,0.5,0.5
Innisfree Concealer Those,Innisfree,Concealer,39.23,4.3,Aloe Vera Glycerin Ceramides,A calming and anti aging concealer enriched with Aloe Vera and Glycerin,affordable,1.0,0.0,0.5,1.0,0.5
Clinique Cleanser Nothing,Clinique,Cleanser,79.02,4.8,Ceramides Squalane Glycerin Peptides Green Tea,A revitalizing and clarifying cleanser enriched with Ceramides and Squalane,luxury,1.0,0.0,0.5,0.5,0.5
Clinique Serum Rather,Clinique,Serum,44.47,4.7,Zinc Retinol Kaolin Niacinamide,A nourishing and calming serum enriched with Zinc and Retinol,affordable,0.0,1.0,0.0,0.5,0.0
Estee Lauder Blush Activity,Estee Lauder,Blush,37.39,4.2,Vitamin C Niacinamide,A hydrating and soothing blush enriched with Vitamin C and Niacinamide,affordable,0.0,0.5,0.0,0.5,0.5
Fenty Beauty Serum Option,Fenty Beauty,Serum,45.04,4.9,Vitamin E Aloe Vera Ceramides Jojoba Oil,A mattifying and calming serum enriched with Vitamin E and Aloe Vera,affordable,1.0,0.0,0.5,1.0,1.0
Laneige Foundation Between,Laneige,Foundation,36.96,3.7,Allantoin Aloe Vera Calendula Green Tea Glycerin Madecassoside,A calming and soothing foundation enriched with Allantoin and Aloe Vera,affordable,1.0,0.0,1.0,1.0,0.5
Rare Beauty Cleanser Say,Rare Beauty,Cleanser,82.44,4.5,Ceramides Aloe Vera Glycerin Green Tea Jojoba Oil,A calming and clarifying cleanser enriched with Ceramides and Aloe Vera,luxury,1.0,0.0,1.0,1.0,0.5
L Oreal Serum Happen,L Oreal,Serum,57.13,4.3,Chamomile Madecassoside Squalane Calendula Aloe Vera Green Tea,A soothing and revitalizing serum enriched with Chamomile and Madecassoside,premium,1.0,0.0,1.0,0.5,0.5
Rare Beauty Sunscreen Market,Rare Beauty,Sunscreen,78.62,3.2,Vitamin E Glycerin Shea Butter Antioxidants Ceramides Argan Oil,A hydrating and anti aging sunscreen enriched with Vitamin E and Glycerin,luxury,1.0,0.0,0.0,1.0,1.0
Tatcha Eyeshadow Defense,Tatcha,Eyeshadow,24.32,3.6,Glycerin Shea Butter Ceramides Aloe Vera Argan Oil Squalane,A pore minimizing and revitalizing eyeshadow enriched with Glycerin and Shea Butter,budget,1.0,0.0,0.5,1.0,0.5
Tatcha Sunscreen Military,Tatcha,Sunscreen,8.08,4.8,Calendula Chamomile Bisabolol Centella Asiatica Aloe Vera Jojoba Oil,A clarifying and soothing sunscreen enriched with Calendula and Chamomile,budget,1.0,0.0,1.0,1.0,0.5
Tatcha Moisturizer Development,Tatcha,Moisturizer,79.71,3.7,Coenzyme Q10 Antioxidants Niacinamide Peptides Hyaluronic Acid Vitamin C,A brightening and nourishing moisturizer enriched with Coenzyme Q10 and Antioxidants,luxury,0.5,0.5,0.0,1.0,1.0
NYX Cleanser Single,NYX,Cleanser,70.13,4.2,Aloe Vera Vitamin C Shea Butter Argan Oil Avocado Oil,A hydrating and mattifying cleanser enriched with Aloe Vera and Vitamin C,luxury,1.0,0.0,0.5,0.5,1.0
Innisfree Serum There,Innisfree,Serum,65.55,3.3,Chamomile Aloe Vera,A calming and pore minimizing serum enriched with Chamomile and Aloe Vera,premium,0.5,0.0,1.0,0.5,0.5
Fenty Beauty Foundation Economy,Fenty Beauty,Foundation,69.81,3.3,Green Tea Squalane Glycerin,A soothing and hydrating foundation enriched with Green Tea and Squalane,luxury,1.0,0.0,0.5,0.5,0.0
Maybelline Cleanser Arm,Maybelline,Cleanser,37.19,3.0,Witch Hazel Charcoal Retinol Niacinamide Tea Tree Oil Vitamin E Vitamin E Glycolic Acid,A nourishing and anti aging cleanser enriched with Witch Hazel and Charcoal,affordable,0.0,1.0,0.0,1.0,0.5
CeraVe Blush Question,CeraVe,Blush,7.21,4.5,Ceramides Hyaluronic Acid Vitamin C Aloe Vera Vitamin E,A hydrating and clarifying blush enriched with Ceramides and Hyaluronic Acid,budget,1.0,0.0,0.5,1.0,1.0
Neutrogena Mask Able,Neutrogena,Mask,49.93,3.2,Ceramides Oatmeal Aloe Vera Allantoin Bisabolol Calendula,A brightening and anti aging mask enriched with Ceramides and Oatmeal,premium,1.0,0.0,1.0,0.5,0.5
Laneige Lipstick Hospital,Laneige,Lipstick,60.75,3.6,Peptides Coenzyme Q10 Salicylic Acid,A hydrating and pore minimizing lipstick enriched with Peptides and Coenzyme Q10,premium,0.0,0.5,0.0,0.0,1.0
Fenty Beauty Cleanser Teacher,Fenty Beauty,Cleanser,61.3,4.6,Centella Asiatica Bisabolol Allantoin Chamomile,A nourishing and clarifying cleanser enriched with Centella Asiatica and Bisabolol,premium,0.0,0.0,1.0,0.0,0.0
Estee Lauder Moisturizer Individual,Estee Lauder,Moisturizer,52.09,4.9,Jojoba Oil Clay Ceramides Vitamin E Niacinamide Peptides,A brightening and mattifying moisturizer enriched with Jojoba Oil and Clay,premium,1.0,1.0,0.0,1.0,1.0
NYX Concealer Some,NYX,Concealer,66.96,4.7,Vitamin C Jojoba Oil Hyaluronic Acid Peptides Antioxidants Ceramides,A brightening and calming concealer enriched with Vitamin C and Jojoba Oil,premium,1.0,0.0,0.0,1.0,1.0
Estee Lauder Eyeshadow See,Estee Lauder,Eyeshadow,7.33,4.5,Clay Glycolic Acid Tea Tree Oil,A mattifying and revitalizing eyeshadow enriched with Clay and Glycolic Acid,budget,0.0,1.0,0.0,0.0,0.0
Drunk Elephant Sunscreen Sport,Drunk Elephant,Sunscreen,57.75,3.6,Avocado Oil Centella Asiatica Aloe Vera Shea Butter,A nourishing and clarifying sunscreen enriched with Avocado Oil and Centella Asiatica,premium,1.0,0.0,1.0,0.5,0.5
Innisfree Moisturizer Maintain,Innisfree,Moisturizer,67.46,3.2,Peptides Glycerin Aloe Vera Hyaluronic Acid Coenzyme Q10 Jojoba Oil Antioxidants Vitamin E,A mattifying and anti aging moisturizer enriched with Peptides and Glycerin,premium,1.0,0.0,0.5,1.0,1.0
Drunk Elephant Moisturizer Light,Drunk Elephant,Moisturizer,23.72,3.9,Bisabolol Hyaluronic Acid Calendula Aloe Vera Oatmeal Vitamin E,A nourishing and soothing moisturizer enriched with Bisabolol and Hyaluronic Acid,budget,1.0,0.0,1.0,1.0,1.0
Tatcha Lipstick More,Tatcha,Lipstick,27.92,4.8,Glycerin Argan Oil Aloe Vera Niacinamide Jojoba Oil Green Tea Hyaluronic Acid Vitamin C,A clarifying and pore minimizing lipstick enriched with Glycerin and Argan Oil,budget,1.0,0.5,1.0,1.0,1.0
Neutrogena Foundation Police,Neutrogena,Foundation,17.85,3.1,Aloe Vera Vitamin E Ceramides Green Tea,A calming and nourishing foundation enriched with Aloe Vera and Vitamin E,budget,1.0,0.0,1.0,1.0,1.0
Drunk Elephant Mask Class,Drunk Elephant,Mask,64.3,4.5,Green Tea Chamomile Vitamin E Madecassoside Hyaluronic Acid,A nourishing and mattifying mask enriched with Green Tea and Chamomile,premium,0.5,0.0,1.0,1.0,0.5
L Oreal Moisturizer Strong,L Oreal,Moisturizer,9.43,4.0,Vitamin E Squalane Calendula Shea Butter Aloe Vera Ceramides,A anti aging and mattifying moisturizer enriched with Vitamin E and Squalane,budget,1.0,0.0,1.0,1.0,1.0
Clinique Concealer Imagine,Clinique,Concealer,89.73,3.3,Shea Butter Green Tea Squalane Aloe Vera,A revitalizing and hydrating concealer enriched with Shea Butter and Green Tea,luxury,1.0,0.0,1.0,0.5,0.5
The Ordinary Sunscreen Compare,The Ordinary,Sunscreen,12.9,4.2,Vitamin E Niacinamide,A clarifying and hydrating sunscreen enriched with Vitamin E and Niacinamide,budget,0.0,0.5,0.0,1.0,0.5
Innisfree Foundation Five,Innisfree,Foundation,49.24,3.2,Vitamin E Jojoba Oil Glycerin Vitamin E,A nourishing and clarifying foundation enriched with Vitamin E and Jojoba Oil,premium,1.0,0.0,0.0,1.0,0.5
Innisfree Cleanser Citizen,Innisfree,Cleanser,18.77,4.1,Peptides Allantoin Vitamin E,A calming and brightening cleanser enriched with Peptides and Allantoin,budget,0.0,0.0,0.5,0.5,1.0
Innisfree Serum Radio,Innisfree,Serum,27.26,3.7,Witch Hazel Niacinamide Charcoal Clay Jojoba Oil Glycolic Acid,A anti aging and soothing serum enriched with Witch Hazel and Niacinamide,budget,0.5,1.0,0.0,1.0,0.0
Innisfree Cleanser Choose,Innisfree,Cleanser,61.35,3.9,Squalane Glycerin Tea Tree Oil Vitamin E Ceramides Jojoba Oil,A calming and clarifying cleanser enriched with Squalane and Glycerin,premium,1.0,0.5,0.0,1.0,0.5
Innisfree Eyeshadow You,Innisfree,Eyeshadow,54.36,4.0,Clay Peptides Hyaluronic Acid Shea Butter Antioxidants Niacinamide Ceramides,A calming and clarifying eyeshadow enriched with Clay and Peptides,premium,1.0,1.0,0.0,1.0,1.0
Drunk Elephant Mask Themselves,Drunk Elephant,Mask,22.9,3.8,Jojoba Oil Green Tea Niacinamide Squalane Aloe Vera,A revitalizing and anti aging mask enriched with Jojoba Oil and Green Tea,budget,1.0,0.5,1.0,1.0,0.5
Rare Beauty Moisturizer Lawyer,Rare Beauty,Moisturizer,72.08,4.2,Vitamin C Ceramides Hyaluronic Acid Vitamin E Madecassoside Peptides Aloe Vera Ceramides,A anti aging and clarifying moisturizer enriched with Vitamin C and Ceramides,luxury,1.0,0.0,0.5,1.0,1.0
Clinique Foundation Once,Clinique,Foundation,26.0,4.3,Clay Tea Tree Oil Kaolin Zinc Glycolic Acid Salicylic Acid,A brightening and revitalizing foundation enriched with Clay and Tea Tree Oil,budget,0.0,1.0,0.0,0.0,0.0
Drunk Elephant Mask Rate,Drunk Elephant,Mask,31.81,3.7,Vitamin C Coenzyme Q10 Niacinamide Clay Aloe Vera Argan Oil Vitamin E,A mattifying and revitalizing mask enriched with Vitamin C and Coenzyme Q10,affordable,0.5,1.0,0.5,1.0,1.0
L Oreal Foundation Significant,L Oreal,Foundation,70.87,3.1,Tea Tree Oil Niacinamide Retinol Witch Hazel Glycolic Acid Allantoin Zinc,A pore minimizing and brightening foundation enriched with Tea Tree Oil and Niacinamide,luxury,0.0,1.0,0.5,0.5,0.0
Glossier Mask Agency,Glossier,Mask,47.79,3.9,Salicylic Acid Glycolic Acid Tea Tree Oil Clay Niacinamide Witch Hazel Jojoba Oil Oatmeal,A nourishing and clarifying mask enriched with Salicylic Acid and Glycolic Acid,affordable,0.5,1.0,0.5,1.0,0.0
CeraVe Blush Agent,CeraVe,Blush,14.63,3.5,Vitamin E Ceramides Aloe Vera Vitamin C,A pore minimizing and hydrating blush enriched with Vitamin E and Ceramides,budget,1.0,0.0,0.5,1.0,1.0
Innisfree Mask Choose,Innisfree,Mask,86.43,5.0,Niacinamide Charcoal Witch Hazel Salicylic Acid Tea Tree Oil Zinc Niacinamide,A hydrating and revitalizing mask enriched with Niacinamide and Charcoal,luxury,0.0,1.0,0.0,0.5,0.0
The Ordinary Concealer Skin,The Ordinary,Concealer,83.27,3.5,Niacinamide Niacinamide Clay Witch Hazel,A pore minimizing and revitalizing concealer enriched with Niacinamide and Niacinamide,luxury,0.0,1.0,0.0,0.5,0.0
NYX Moisturizer Condition,NYX,Moisturizer,48.81,4.7,Glycolic Acid Tea Tree Oil Niacinamide Witch Hazel Clay Argan Oil Zinc,A nourishing and soothing moisturizer enriched with Glycolic Acid and Tea Tree Oil,premium,0.0,1.0,0.0,0.5,0.0
Laneige Blush Like,Laneige,Blush,88.68,3.8,Aloe Vera Niacinamide Allantoin Calendula Chamomile Bisabolol Panthenol,A nourishing and calming blush enriched with Aloe Vera and Niacinamide,luxury,0.5,0.5,1.0,1.0,0.5
CeraVe Concealer State,CeraVe,Concealer,77.67,3.2,Squalane Aloe Vera Ceramides Avocado Oil Jojoba Oil Hyaluronic Acid,A revitalizing and calming concealer enriched with Squalane and Aloe Vera,luxury,1.0,0.0,0.5,1.0,0.5
Tatcha Sunscreen Although,Tatcha,Sunscreen,57.7,4.2,Calendula Panthenol Hyaluronic Acid Green Tea Oatmeal,A brightening and pore minimizing sunscreen enriched with Calendula and Panthenol,premium,0.5,0.0,1.0,0.5,0.0
The Ordinary Serum Way,The Ordinary,Serum,31.25,3.5,Ceramides Aloe Vera Hyaluronic Acid Shea Butter Glycerin,A calming and soothing serum enriched with Ceramides and Aloe Vera,affordable,1.0,0.0,0.5,1.0,0.5
CeraVe Cleanser Art,CeraVe,Cleanser,53.51,4.6,Salicylic Acid Witch Hazel Peptides Glycolic Acid,A nourishing and soothing cleanser enriched with Salicylic Acid and Witch Hazel,premium,0.0,1.0,0.0,0.0,0.5
Estee Lauder Mask But,Estee Lauder,Mask,83.4,4.0,Shea Butter Green Tea Niacinamide Glycerin Aloe Vera,A calming and brightening mask enriched with Shea Butter and Green Tea,luxury,1.0,0.5,1.0,1.0,0.5
L Oreal Mask Cover,L Oreal,Mask,35.22,3.9,Chamomile Witch Hazel Glycerin Glycolic Acid Zinc Salicylic Acid,A anti aging and clarifying mask enriched with Chamomile and Witch Hazel,affordable,0.5,1.0,0.5,0.5,0.0
CeraVe Sunscreen Theory,CeraVe,Sunscreen,26.12,4.4,Centella Asiatica Ceramides Bisabolol Glycerin Madecassoside Calendula Panthenol Allantoin,A nourishing and anti aging sunscreen enriched with Centella Asiatica and Ceramides,budget,1.0,0.0,1.0,0.5,0.0
Maybelline Eyeshadow Protect,Maybelline,Eyeshadow,62.33,3.5,Glycolic Acid Salicylic Acid Vitamin E Niacinamide,A nourishing and anti aging eyeshadow enriched with Glycolic Acid and Salicylic Acid,premium,0.0,1.0,0.0,1.0,0.5
Innisfree Lipstick Whom,Innisfree,Lipstick,89.18,4.1,Aloe Vera Chamomile Allantoin Witch Hazel Shea Butter,A brightening and clarifying lipstick enriched with Aloe Vera and Chamomile,luxury,1.0,0.5,1.0,0.5,0.5
Neutrogena Moisturizer Feeling,Neutrogena,Moisturizer,56.65,3.4,Chamomile Oatmeal Calendula Aloe Vera Green Tea Bisabolol Peptides,A pore minimizing and hydrating moisturizer enriched with Chamomile and Oatmeal,premium,0.5,0.0,1.0,0.5,1.0
Clinique Sunscreen Under,Clinique,Sunscreen,20.98,4.0,Vitamin E Aloe Vera Green Tea Avocado Oil Hyaluronic Acid,A hydrating and anti aging sunscreen enriched with Vitamin E and Aloe Vera,budget,1.0,0.0,1.0,1.0,1.0
Maybelline Eyeshadow Sense,Maybelline,Eyeshadow,38.73,4.9,Jojoba Oil Glycerin Ceramides Argan Oil Shea Butter,A revitalizing and anti aging eyeshadow enriched with Jojoba Oil and Glycerin,affordable,1.0,0.0,0.0,1.0,0.0
Laneige Mask War,Laneige,Mask,35.21,4.6,Clay Chamomile Bisabolol Centella Asiatica Allantoin Aloe Vera Vitamin E Calendula,A nourishing and hydrating mask enriched with Clay and Chamomile,affordable,0.5,0.5,1.0,1.0,1.0
Tatcha Mask Weight,Tatcha,Mask,73.42,4.6,Squalane Glycerin Calendula Green Tea Ceramides Niacinamide Vitamin E,A brightening and nourishing mask enriched with Squalane and Glycerin,luxury,1.0,0.5,1.0,1.0,0.5
Clinique Lipstick Movement,Clinique,Lipstick,76.95,4.8,Squalane Green Tea Niacinamide Vitamin E Hyaluronic Acid Squalane Niacinamide Glycerin,A clarifying and hydrating lipstick enriched with Squalane and Green Tea,luxury,1.0,0.5,0.5,1.0,0.5
CeraVe Sunscreen Two,CeraVe,Sunscreen,6.44,3.6,Retinol Kaolin Ceramides,A calming and pore minimizing sunscreen enriched with Retinol and Kaolin,budget,0.5,0.0,0.0,0.0,0.0
L Oreal Lipstick During,L Oreal,Lipstick,19.46,3.7,Ceramides Aloe Vera Shea Butter Tea Tree Oil Argan Oil Aloe Vera,A nourishing and clarifying lipstick enriched with Ceramides and Aloe Vera,budget,1.0,0.5,0.5,0.5,0.5
Drunk Elephant Blush Sort,Drunk Elephant,Blush,68.11,4.5,Madecassoside Ceramides Green Tea Hyaluronic Acid Aloe Vera Glycerin,A nourishing and pore minimizing blush enriched with Madecassoside and Ceramides,premium,1.0,0.0,1.0,1.0,0.5
The Ordinary Moisturizer In,The Ordinary,Moisturizer,20.77,4.8,Aloe Vera Niacinamide Witch Hazel,A calming and anti aging moisturizer enriched with Aloe Vera and Niacinamide,budget,0.5,1.0,0.5,1.0,0.5
CeraVe Eyeshadow Reduce,CeraVe,Eyeshadow,17.95,4.1,Centella Asiatica Chamomile Allantoin Vitamin E Aloe Vera Oatmeal Panthenol,A revitalizing and nourishing eyeshadow enriched with Centella Asiatica and Chamomile,budget,0.5,0.0,1.0,1.0,1.0
CeraVe Eyeshadow May,CeraVe,Eyeshadow,54.96,3.7,Zinc Salicylic Acid Allantoin Clay Ceramides Retinol,A calming and revitalizing eyeshadow enriched with Zinc and Salicylic Acid,premium,0.5,1.0,0.5,0.0,0.0
Fenty Beauty Eyeshadow Result,Fenty Beauty,Eyeshadow,16.92,4.1,Witch Hazel Kaolin,A anti aging and soothing eyeshadow enriched with Witch Hazel and Kaolin,budget,0.0,0.5,0.0,0.0,0.0
NYX Concealer Wonder,NYX,Concealer,79.31,4.9,Madecassoside Calendula Hyaluronic Acid Oatmeal,A pore minimizing and clarifying concealer enriched with Madecassoside and Calendula,luxury,0.5,0.0,1.0,0.5,0.0
Rare Beauty Lipstick Right,Rare Beauty,Lipstick,47.26,4.9,Oatmeal Avocado Oil Allantoin,A revitalizing and calming lipstick enriched with Oatmeal and Avocado Oil,affordable,0.0,0.0,1.0,0.0,0.0
Glossier Foundation Ball,Glossier,Foundation,82.99,4.3,Hyaluronic Acid Aloe Vera Peptides Vitamin E Antioxidants,A anti aging and calming foundation enriched with Hyaluronic Acid and Aloe Vera,luxury,1.0,0.0,0.5,1.0,1.0
NYX Mask Challenge,NYX,Mask,28.32,4.3,Vitamin C Coenzyme Q10 Ceramides Peptides Vitamin E Glycerin Niacinamide,A pore minimizing and calming mask enriched with Vitamin C and Coenzyme Q10,affordable,1.0,0.5,0.0,1.0,1.0
L Oreal Foundation Along,L Oreal,Foundation,77.78,4.4,Shea Butter Argan Oil Squalane Avocado Oil Hyaluronic Acid Aloe Vera,A nourishing and hydrating foundation enriched with Shea Butter and Argan Oil,luxury,1.0,0.0,0.5,1.0,0.5
The Ordinary Blush Attorney,The Ordinary,Blush,12.03,4.7,Antioxidants Peptides Niacinamide,A pore minimizing and calming blush enriched with Antioxidants and Peptides,budget,0.0,0.5,0.0,0.5,1.0
Rare Beauty Cleanser Old,Rare Beauty,Cleanser,7.35,4.8,Ceramides Vitamin C Coenzyme Q10 Antioxidants Hyaluronic Acid,A soothing and anti aging cleanser enriched with Ceramides and Vitamin C,budget,1.0,0.0,0.0,0.5,1.0
